id,titre,entreprise,ville,code_postal,contrat,salaire,experience,competences,competences_extraites,description,date_publication,url,source
senior-lead-cloud-engineer-dusseldorf-291991,Senior/ Lead Cloud Engineer,Steadman & Chase,Düsseldorf,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p>We have an exciting opportunity with one of our global leading clients. They are looking for a skilled cloud software engineer to join their Cloud Transformation &#x26; System Engineering team, supporting clients on their end-to-end cloud journeys.</p>
<h2>Aufgaben</h2>
<p>As a Senior Cloud Software Engineer, you will contribute across the entire lifecycle of client projects, from initiation through to go-live. You will play a key role in designing adaptable cloud architectures in agile envir",1777471262,https://www.arbeitnow.com/jobs/companies/steadman-chase/senior-lead-cloud-engineer-dusseldorf-291991,Arbeitnow
trainee-immobilienentwicklung-18-24-monate-berlin-296069,Trainee Immobilienentwicklung (M/W/D) (18-24 Monate),Cirrus Real Estate GmbH,Berlin,,CDI,Non précisé,Non précisé,"Training, Development","Training, Development","<p>Die Cirrus Real Estate GmbH ist ein etabliertes und gleichzeitig dynamisches Immobilienunternehmen in Berlin. Als Bestandshalter und Entwickler konzentrieren wir uns auf den Erwerb, die Entwicklung und Vermietung von Wohn- und Gewerbeimmobilien.</p>
<p>Wir scheuen uns nicht vor komplexen Sachverhalten, sind kreativ in der Lösungsfindung, profitieren von einer schnellen Entscheidungsfindung und zeichnen uns durch Fleiß und Einsatz aus.</p>
<p>Du brennst für Immobilien und willst nicht nur zusc",1777471262,https://www.arbeitnow.com/jobs/companies/cirrus-real-estate-gmbh/trainee-immobilienentwicklung-18-24-monate-berlin-296069,Arbeitnow
fachinformatiker-anwendungsbetreuung-erp-systeme-saerbeck-480040,Fachinformatiker Anwendungsbetreuung & Erp-Systeme (M/W/D),PolyTALENT GmbH,Saerbeck,,CDI,Non précisé,Non précisé,IT,IT,"<h2>Jobbeschreibung</h2>
<p>PolyTALENT unterstützt ein stark wachsenden Partner in Saerbeck bei der Besetzung dieser verantwortungsvollen Position als <strong>Fachinformatiker für Anwendungsentwicklung (m/w/d)</strong>.</p>
<h2><strong>Benefits</strong></h2>
<ul>
<li><strong>Unbefristete Festanstellung</strong> in einem wirtschaftlich stabilen, wachsenden Unternehmen</li>
<li><strong>30 Urlaubstage</strong> für verlässliche Erholung und planbare Auszeiten</li>
<li><strong>Flexible Gleitzeit</str",1777471262,https://www.arbeitnow.com/jobs/companies/polytalent-gmbh/fachinformatiker-anwendungsbetreuung-erp-systeme-saerbeck-480040,Arbeitnow
senior-performance-marketing-manager-mit-perspektive-team-lead-hamburg-103912,Senior Performance Marketing Manager (M/W/D) – Mit Perspektive Team Lead,Eventinc GmbH,Hamburg,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<h2>Worum gehts?</h2>
<p>Du bringst unser Marketing auf das nächste Level – mit klarem Fokus auf Performance, Pipeline und messbares Wachstum. Dabei arbeitest Du operativ tief im Performance Marketing und entwickelst Dich gleichzeitig Schritt für Schritt in eine Team Lead Rolle.</p>
<p>Gemeinsam mit uns baust Du Marketing als echten Wachstumstreiber weiter aus: datengetrieben, sales-nah und mit echtem Impact auf unseren Unternehmenserfolg.</p>
<h2>Deine Rolle</h2>
<ul>
<li>Du verantwortest unser",1777471262,https://www.arbeitnow.com/jobs/companies/eventinc-gmbh/senior-performance-marketing-manager-mit-perspektive-team-lead-hamburg-103912,Arbeitnow
marketing-content-creator-teilzeit-berlin-26415,Marketing Content Creator (M/W/D) - Teilzeit,HappyBartGmbH,Berlin,,CDI,Non précisé,Non précisé,Social Media Manager,Social Media Manager,"<p><strong>Über HappyBart</strong></p>
<p>Die HappyBart GmbH ist ein führendes Unternehmen im Bereich Innenausbau und Sanierung von Wohnimmobilien in Berlin und Brandenburg. Mit einem klar strukturierten und effizienten Ansatz ermöglichen wir eine schnelle Bewertung und präzise Preisfindung für Renovierungsprojekte sowie eine zügige Umsetzung. Unser Fokus liegt auf hoher Flexibilität, erstklassiger handwerklicher Qualität und einer reibungslosen Projektabwicklung. Wir betreuen sowohl internation",1777469431,https://www.arbeitnow.com/jobs/companies/happybartgmbh/marketing-content-creator-teilzeit-berlin-26415,Arbeitnow
hse-koordinator-sigeko-tiefbau-infrastrukturprojekte-weiden-in-der-oberpfalz-181802,Hse-Koordinator / Sigeko (M/W/D) Tiefbau / Infrastrukturprojekte,INP Deutschland GmbH,Weiden in der Oberpfalz,,CDI,Non précisé,Non précisé,Engineering,Engineering,"<p>Die Position beinhaltet die eigenverantwortliche sicherheitstechnische Koordination und Überwachung anspruchsvoller Tiefbauprojekte mit mehreren beteiligten Gewerken unter Berücksichtigung aller relevanten gesetzlichen Vorgaben und technischen Regelwerke. Eine Besetzung auf freiberuflicher Basis ist ebenfalls möglich.</p>
<h2>Aufgaben</h2>
<ul>
<li>Sicherstellung und fortlaufende Überwachung der Einhaltung von Sicherheits- und Gesundheitsschutzanforderungen gemäß Baustellenverordnung (Baustel",1777469430,https://www.arbeitnow.com/jobs/companies/inp-deutschland-gmbh/hse-koordinator-sigeko-tiefbau-infrastrukturprojekte-weiden-in-der-oberpfalz-181802,Arbeitnow
finanz-und-lohnbuchhalter-wachenheim-255164,Finanz- Und Lohnbuchhalter (M/W/D),Jürgen Anton,Wachenheim,,CDI,Non précisé,Non précisé,Finance,Finance,"<p><strong>Echtes Team. Echte Chancen.</strong><br>
<strong>Wir stellen uns vor.</strong></p>
<p>Als Kanzlei, die auf Steuerberatung und Wirtschaftsprüfung spezialisiert ist, kennen wir uns mit Zahlen aus. Aber diese sind nicht der Mittelpunkt unseres Denkens und Handelns, sondern die Menschen dahinter – sowohl im Team als auch bei unseren Mandanten. Was uns dabei ausmacht, ist ein Umfeld, in dem Vertrauen zählt, Wertschätzung selbstverständlich ist und jeder die Möglichkeit bekommt, sich fachli",1777469430,https://www.arbeitnow.com/jobs/companies/jurgen-anton/finanz-und-lohnbuchhalter-wachenheim-255164,Arbeitnow
senior-revenue-enablement-manager-gtm-berlin-185232,(Senior) Revenue Enablement Manager (Gtm) (M/W/D),Recare Deutschland GmbH,Berlin,,CDI,Non précisé,Non précisé,"Healthcare, bachelor's degree","Healthcare, bachelor's degree","<p><strong><span style=""color: #000000"">Über Recare</span></strong></p><p><span style=""color: #000000"">Als eines der führenden deutschen HealthTech-Unternehmen gestalten wir das Entlassmanagement neu – technologiegetrieben, patientenzentriert und frei von Bürokratie. Neben unserer marktführenden SaaS-Plattform entwickeln wir KI-Lösungen, die Prozesse in Kliniken und bei Nachversorgern radikal vereinfachen, Fachkräfte entlasten und den Fokus zurück auf die Patientinnen und Patienten legen. Bereit",1777468818,https://www.arbeitnow.com/jobs/companies/recare-deutschland-gmbh/senior-revenue-enablement-manager-gtm-berlin-185232,Arbeitnow
lead-blockchain-engineer-berlin-36113,Lead Blockchain Engineer,CEF AI,Berlin,,CDI,Non précisé,Non précisé,Engineering,Engineering,"<p>We are hiring a Lead Blockchain Engineer to work on the core protocol powering CEF’s decentralized AI and data infrastructure.</p>
<p>This is not a maintenance role.</p>
<p>This is not a “build a token and ship it” role.</p>
<p>This is a core infrastructure engineering role for someone who wants to design and evolve blockchain systems that operate in production.</p>
<p>CEF is building a decentralized AI and data infrastructure platform, with Cere Network forming the core Web3 data and blockch",1777467842,https://www.arbeitnow.com/jobs/companies/cef-ai/lead-blockchain-engineer-berlin-36113,Arbeitnow
assistenz-der-leiter-forderungsmanagement-perspektive-fuhrungskraft-cologne-171016,Assistenz Der Leiter Forderungsmanagement / Perspektive: Führungskraft,EWD Service GmbH,Cologne,,CDI,Non précisé,Non précisé,"Management, Team Leader","Management, Team Leader","<p>Die EWD Service GmbH erbringt professionelle Dienstleistungen im Forderungsmanagement – vom Mahnservice bis zum Inkasso. Mit rund 30 Mitarbeitenden unterstützen wir vorwiegend die EWD Inkasso GmbH, ein mittelgroßes Inkassounternehmen mit Schwerpunkt auf Forderungen aus der Energiewirtschaft.</p>
<p>Unser Selbstverständnis: lösungsorientierte Beratung der Gläubiger- und Schuldnerseite – mit dem Ziel, einen fairen, einvernehmlichen Interessenausgleich herbeizuführen.</p>
<h2>Aufgaben</h2>
<p>Wi",1777467640,https://www.arbeitnow.com/jobs/companies/ewd-service-gmbh/assistenz-der-leiter-forderungsmanagement-perspektive-fuhrungskraft-cologne-171016,Arbeitnow
it-administrator-hamburg-485438,It-Administrator (M/W/D),Personalica GmbH,Hamburg,,CDI,Non précisé,Non précisé,System and Network Administration,System and Network Administration,"<p><strong>IT-Infrastruktur</strong> mit Fokus auf Stabilität, Sicherheit und Weiterentwicklung.</p>
<p>Für ein etabliertes Unternehmen suchen wir aktuell Verstärkung im Bereich IT-Systemadministration.</p>
<p>In dieser Rolle bist du verantwortlich für <strong>den Betrieb und die Weiterentwicklung der IT-Infrastruktur</strong> – von klassischen On-Premise-Systemen bis hin zur schrittweisen Migration in die Cloud.</p>
<p>Du arbeitest nah an den Systemen, unterstützt Anwender im Alltag und gestalt",1777467640,https://www.arbeitnow.com/jobs/companies/personalica-gmbh/it-administrator-hamburg-485438,Arbeitnow
werkstudentin-telesales-frankfurt-am-main-210177,Werkstudent:In (M/W/D) Telesales,GONDER Group,Frankfurt am Main,,CDI,Non précisé,Non précisé,"Training, Development","Training, Development","<p><strong>Kurz und Knapp:</strong></p>
<p>Wir suchen ab sofort eine:n Werkstudent:in (m/w/d) bis 20h/ Woche, welche:r uns tatkräftig unterstützt. Wir bieten flexible Arbeitszeiten und eine gute Bezahlung in einem wachsenden, digital affinen Familienunternehmen im Facility Management.</p>
<p><strong>Willkommen bei der GONDER Group</strong></p>
<p>Die GONDER Group ist ein führendes Familienunternehmen mit Sitz in Frankfurt am Main, das seit 100 Jahren im Bereich des infrastrukturellem Gebäudemana",1777467640,https://www.arbeitnow.com/jobs/companies/gonder-group/werkstudentin-telesales-frankfurt-am-main-210177,Arbeitnow
social-media-creator-marketing-manager-berlin-177763,"Social Media & Creator Marketing Manager, M/W/D",Neolymp,Berlin,,Remote,Non précisé,Non précisé,"Remote, Marketing and Communication","Remote, Marketing and Communication","<p>Als Social Media &#x26; Creator Marketing Manager bist du verantwortlich für unseren organischen Social-Media-Auftritt und den Aufbau unseres Creator- und UGC-Contents.</p>
<p>Du entwickelst Content-Ideen, planst Beiträge, koordinierst Creator, schreibst Briefings und Skripte und sorgst dafür, dass aus unseren Produkten starke Inhalte entstehen, die sowohl organisch als auch für Performance Marketing genutzt werden können.</p>
<p>Dabei arbeitest du eng mit unserem Marketing-, Grafik- und Perf",1777467639,https://www.arbeitnow.com/jobs/companies/neolymp/social-media-creator-marketing-manager-berlin-177763,Arbeitnow
werkstudentin-influencer-marketing-manager-munster-257091,Werkstudent(In) Influencer Marketing Manager,paselo GmbH,Münster,,Remote,Non précisé,Non précisé,"Remote, Social Media Manager","Remote, Social Media Manager","<p>paselo ist eine der am schnellsten wachsenden D2C-Marken für Hunde-Ergänzungsfuttermittel im DACH-Raum. Wir entwickeln wissenschaftlich fundierte Produkte, die Hunden helfen — länger, aktiver und glücklicher zu leben. Hinter paselo steckt ein kleines, hochmotiviertes Team mit einer klaren Mission: das Beste für den Hund, unterstützt durch echte Wissenschaft und echte Community.</p>
<p>Wir suchen eine Person, die unsere Community nicht nur <strong>verwaltet</strong>, sondern aktiv <strong>mitg",1777467639,https://www.arbeitnow.com/jobs/companies/paselo-gmbh/werkstudentin-influencer-marketing-manager-munster-257091,Arbeitnow
senior-full-stack-entwicklerin-react-typescript-net-100-remote-ki-first-berlin-21152,"Senior Full-Stack-Entwickler:In React / Typescript / .Net  100 % Remote, Ki-First",yourMAIL GmbH,Berlin,,Remote,Non précisé,Non précisé,"Remote, Software Development","Remote, Software Development","<p>Softwarelösung im Microsoft-/Cloud-Umfeld. Unsere Zusammenarbeit findet vollständig im Home Office statt, mit kurzen Abstimmungswegen, hoher Eigenverantwortung und einer stark KI-gestützten Arbeitsweise.</p>
<p>Für unser Entwicklungsteam suchen wir eine erfahrene Full-Stack-Entwicklerin oder einen erfahrenen Full-Stack-Entwickler mit Schwerpunkt auf React, TypeScript, .NET und Cloud-nativer Entwicklung. Die Rolle eignet sich besonders für Menschen, die Features ganzheitlich denken und gerne v",1777467639,https://www.arbeitnow.com/jobs/companies/yourmail-gmbh/senior-full-stack-entwicklerin-react-typescript-net-100-remote-ki-first-berlin-21152,Arbeitnow
senior-frontend-entwicklerin-react-typescript-100-remote-ki-first-berlin-288218,"Senior Frontend-Entwickler:In React / Typescript, 100 % Remote, Ki-First",yourMAIL GmbH,Berlin,,Remote,Non précisé,Non précisé,"Remote, Software Development","Remote, Software Development","<p>Wir sind ein modernes Remote-First- und KI-First-Softwareunternehmen und entwickeln eine spezialisierte Softwarelösung im Microsoft-/Cloud-Umfeld. Unsere Zusammenarbeit findet vollständig im Home Office statt, mit kurzen Abstimmungswegen, hoher Eigenverantwortung und einer stark KI-gestützten Arbeitsweise.</p>
<p>Für unser Entwicklungsteam suchen wir eine erfahrene Frontend-Entwicklerin oder einen erfahrenen Frontend-Entwickler mit starkem Schwerpunkt auf React und TypeScript. Die Rolle eigne",1777465841,https://www.arbeitnow.com/jobs/companies/yourmail-gmbh/senior-frontend-entwicklerin-react-typescript-100-remote-ki-first-berlin-288218,Arbeitnow
it-systemadministrator-stephanskirchen-485043,It-Systemadministrator (M/W/D),PUR VITAL Altenhilfe GmbH,Stephanskirchen,,CDI,Non précisé,Non précisé,System and Network Administration,System and Network Administration,"<p><strong>Freude geben – Glück erleben</strong></p>
<p><strong>Arbeiten bei PUR VITAL</strong></p>
<p>Als familiengeführtes Unternehmen mit über 850 Mitarbeitenden gestalten wir seit vielen Jahren moderne Pflege- und Betreuungsangebote in der Region. Unsere IT ist zentral organisiert, mit eigener Terminalserver-Umgebung und klar strukturierten Prozessen. Für die operative Betreuung vor Ort suchen wir eine zuverlässige Persönlichkeit, die unsere Mitarbeitenden im Alltag unterstützt und IT-Themen",1777465841,https://www.arbeitnow.com/jobs/companies/pur-vital-altenhilfe-gmbh/it-systemadministrator-stephanskirchen-485043,Arbeitnow
ausbildung-kaufmann-frau-fur-it-system-management-stuttgart-187526,Ausbildung: Kaufmann/-Frau Für It-System-Management (M/W/D),Klett VerlagsService GmbH,Stuttgart,,CDI,Non précisé,Non précisé,IT,IT,"<p>Die Klett VerlagsService GmbH ist Teil der Klett Gruppe, einem führenden Bildungsunternehmen in Europa. Als Full-Service Dienstleister für Logistik, Vertrieb, Kundenservice und Abrechnung sind wir ein starker Partner der Klett Verlage und weiterer Verlage der deutschen Medienbranche.</p>
<p><strong>FACTS ZU DEINER AUSBILDUNG:</strong></p>
<ul>
<li><strong>Dauer:</strong> 3 Jahre</li>
<li><strong>Berufsschule:</strong> it schule Stuttgart</li>
<li><strong>Ort:</strong> Duale Ausbildung, 1–2 Be",1777465840,https://www.arbeitnow.com/jobs/companies/klett-verlagsservice-gmbh/ausbildung-kaufmann-frau-fur-it-system-management-stuttgart-187526,Arbeitnow
